t,noisy_i,v
9.115,0.185262287690998,0
9.116,0.148278694810951,0
9.117,0.0950784070542477,0
9.118,0.147267812576099,0
9.119,0.123892626807709,0
9.12,0.159533659478537,0
9.121,0.126583799992446,0
9.122,0.148156343938241,0
9.123,0.14471910132134,0
9.124,0.157486220906291,0
9.125,0.127613202542039,0
9.126,0.131400062784394,0
9.127,0.172996749990014,0
9.128,0.118356823616956,0
9.129,0.221944164709941,0
9.13,0.137434699835855,0
9.131,0.141640363902514,0
9.132,0.173589811301696,0
9.133,0.162474374457002,0
9.134,0.172567615875676,0
9.135,0.134009970071131,0
9.136,0.126834573787786,0
9.137,0.12270619326429,0
9.138,0.197529879328093,0
9.139,0.100961871378497,0
9.14,0.119377418309421,0
9.141,0.0996060880669984,0
9.142,0.180861378884043,0
9.143,0.150335163507231,0
9.144,0.141007374339736,0
9.145,0.174619890443268,0
9.146,0.129600028234775,0
9.147,0.145492483935375,0
9.148,0.166123035482927,0
9.149,0.133709434547521,0
9.15,0.155552732331268,0
9.151,0.169638788409807,0
9.152,0.0994228274208769,0
9.153,0.210737196269482,0
9.154,0.197169075416653,0
9.155,0.160400794322222,0
9.156,0.144613866181992,0
9.157,0.12572560269486,0
9.158,0.171000158862862,0
9.159,0.141625694530201,0
9.16,0.163259628634509,0
9.161,0.145043915038344,0
9.162,0.135486528025915,0
9.163,0.1171130658288,0
9.164,0.151556459743728,0
9.165,0.135613526577796,0
9.166,0.11080919680513,0
9.167,0.0905470397496262,0
9.168,0.138825863940382,0
9.169,0.129484007506518,0
9.17,0.112088039521355,0
9.171,0.13142269102625,0
9.172,0.0948028415944494,0
9.173,0.158073319150767,0
9.174,0.130983226906679,0
9.175,0.128807385199841,0
9.176,0.122633287589139,0
9.177,0.142933365880978,0
9.178,0.163772382138425,0
9.179,0.119966321625659,0
9.18,0.156377263639777,0
9.181,0.0918935208495233,0
9.182,0.111433708510039,0
9.183,0.212600002837986,0
9.184,0.14352749380857,0
9.185,0.160488532062597,0
9.186,0.186300122495592,0
9.187,0.102555424016418,0
9.188,0.122513017986592,0
9.189,0.17463669541776,0
9.19,0.148364138723088,0
9.191,0.151403540721201,0
9.192,0.144532766464603,0
9.193,0.145397729470641,0
9.194,0.172254694577925,0
9.195,0.114931279521621,0
9.196,0.151264686710666,0
9.197,0.151126645638213,0
9.198,0.113848822668903,0
9.199,0.121145197325122,0
9.2,0.131603674567902,0
9.201,0.12930375827251,0
9.202,0.0910093197208071,0
9.203,0.103632100927487,0
9.204,0.0904178883124953,0
9.205,0.129082597641335,0
9.206,0.160865129198358,0
9.207,0.122780935951858,0
9.208,0.133472263617108,0
9.209,0.0971273349674888,0
9.21,0.051534626978086,0
9.211,0.123708556309381,0
9.212,0.104144390710715,0
9.213,0.147231439702304,0
9.214,0.139535876122622,0
9.215,0.161969116912511,0
9.216,0.120182870490134,0
9.217,0.153718286669364,0
9.218,0.125158699516188,0
9.219,0.146635002831349,0
9.22,0.173429345075841,0
9.221,0.164493870004081,0
9.222,0.133015403672034,0
9.223,0.139690851858687,0
9.224,0.103910729328191,0
9.225,0.158095114331462,0
9.226,0.130070357791838,0
9.227,0.153134046899868,0
9.228,0.159512354119898,0
9.229,0.139053139909516,0
9.23,0.184454855727224,0
9.231,0.168433863593933,0
9.232,0.145765168181482,0
9.233,0.0601063726125194,0
9.234,0.144205238951797,0
9.235,0.127245913129499,0
9.236,0.149296317416648,0
9.237,0.110226627700199,0
9.238,0.174705255431393,0
9.239,0.163063881088756,0
9.24,0.0966712571013159,0
9.241,0.122421889471058,0
9.242,0.191285559814266,0
9.243,0.127581233178302,0
9.244,0.179706279731662,0
9.245,0.133070204598685,0
9.246,0.128819327862691,0
9.247,0.0770197074478645,0
9.248,0.168120281234481,0
9.249,0.0703799425998,0
9.25,0.143083837791913,0
9.251,0.132100698197886,0
9.252,0.112186121185184,0
9.253,0.129712201280167,0
9.254,0.0943469385768721,0
9.255,0.11106126037722,0
9.256,0.108157170233981,0
9.257,0.182503588975875,0
9.258,0.0913953726773268,0
9.259,0.127241934049205,0
9.26,0.132994110203062,0
9.261,0.191255099917666,0
9.262,0.180770997637975,0
9.263,0.0885360669828745,0
9.264,0.128617202556402,0
9.265,0.162291952825289,0
9.266,0.0993311429031774,0
9.267,0.114160125404323,0
9.268,0.117579838096015,0
9.269,0.113500392387427,0
9.27,0.159462708636178,0
9.271,0.124566138930853,0
9.272,0.119564132922717,0
9.273,0.190083028632541,0
9.274,0.109909393405502,0
9.275,0.111252937313672,0
9.276,0.128728595415747,0
9.277,0.15411925314844,0
9.278,0.11407586570607,0
9.279,0.182839805830825,0
9.28,0.125493560724548,0
9.281,0.126054280244288,0
9.282,0.192395755411055,0
9.283,0.100436564749376,0
9.284,0.0767330800722521,0
9.285,0.136825965782112,0
9.286,0.154378824708587,0
9.287,0.131379248090237,0
9.288,0.110127122963764,0
9.289,0.096340272498226,0
9.29,0.135878652272112,0
9.291,0.105933192419934,0
9.292,0.151376942806835,0
9.293,0.128919201144505,0
9.294,0.10889631979136,0
9.295,0.136635055976236,0
9.296,0.0393249840116516,0
9.297,0.198079151589368,0
9.298,0.0985527081482058,0
9.299,0.0973218234815462,0
9.3,0.104790106841737,0
9.301,0.128885878333899,0
9.302,0.0718123823109439,0
9.303,0.141667549792823,0
9.304,0.142811436908324,0
9.305,0.171780869414616,0
9.306,0.070533464360266,0
9.307,0.108270308212854,0
9.308,0.131692021336603,0
9.309,0.0885359419813626,0
9.31,0.107898063570625,0
9.311,0.108658559331086,0
9.312,0.124933724341532,0
9.313,0.109822586816363,0
9.314,0.0701623598174413,0
9.315,0.0995893163058361,0
9.316,0.158218720070292,0
9.317,0.134543497653841,0
9.318,0.152779901939201,0
9.319,0.137952052487522,0
9.32,0.16391354634875,0
9.321,0.109732459746299,0
9.322,0.121421098302654,0
9.323,0.126435025659129,0
9.324,0.104200383649712,0
9.325,0.188293224552793,0
9.326,0.058963454558934,0
9.327,0.123724800599113,0
9.328,0.165775764617953,0
9.329,0.100848877146291,0
9.33,0.139122041268872,0
9.331,0.059800048774424,0
9.332,0.134500687440556,0
9.333,0.0960670610755785,0
9.334,0.0921248561140962,0
9.335,0.119412082871821,0
9.336,0.106115595144369,0
9.337,0.117250990693402,0
9.338,0.129279333711617,0
9.339,0.131853174174385,0
9.34,0.160704989514027,0
9.341,0.11077194637518,0
9.342,0.113188509212235,0
9.343,0.0620828120358528,0
9.344,0.0876308728860929,0
9.345,0.167334419983383,0
9.346,0.218301480849592,0
9.347,0.0867847438144781,0
9.348,0.123763566768036,0
9.349,0.122660021735915,0
9.35,0.0812441790258897,0
9.351,0.161560589237829,0
9.352,0.114553136560473,0
9.353,0.11394146659625,0
9.354,0.166078779067838,0
9.355,0.157144423154387,0
9.356,0.1676293064923,0
9.357,0.0685425130822759,0
9.358,0.0620326657522347,0
9.359,0.116915994359319,0
9.36,0.0897307955168577,0
9.361,0.096378764357383,0
9.362,0.105365486524526,0
9.363,0.0928151376668225,0
9.364,0.0925695272571346,0
9.365,0.135522526431776,0
9.366,0.133287566993714,0
9.367,0.0423721254549747,0
9.368,0.128978427004785,0
9.369,0.115099478585737,0
9.37,0.0669475005489943,0
9.371,0.0755134000872995,0
9.372,0.125755462295533,0
9.373,0.107685035310281,0
9.374,0.106419883159494,0
9.375,0.0796484052675223,0
9.376,0.12861823132102,0
9.377,0.0915345212762287,0
9.378,0.105946867167321,0
9.379,0.0758665506621265,0
9.38,0.14154808775562,0
9.381,0.101957166102323,0
9.382,0.116485208701785,0
9.383,0.0983054019091676,0
9.384,0.125785658267029,0
9.385,0.0398318864073448,0
9.386,0.066315855987934,0
9.387,0.131092972124175,0
9.388,0.0501833447841862,0
9.389,0.0495162097024224,0
9.39,0.13433712155885,0
9.391,0.153487163167902,0
9.392,0.125207503443233,0
9.393,0.124950368290689,0
9.394,0.144600129249271,0
9.395,0.115583818661509,0
9.396,0.131712984174909,0
9.397,0.106466456504332,0
9.398,0.0678914432377635,0
9.399,0.125885470623474,0
9.4,0.090654900654772,0
9.401,0.0867449916135204,0
9.402,0.0798427678894122,0
9.403,0.0840322090888452,0
9.404,0.062105339226764,0
9.405,0.106229328171642,0
9.406,0.0771453542679661,0
9.407,0.0960897613420554,0
9.408,0.117173803570996,0
9.409,0.137542453016503,0
9.41,0.08134529437005,0
9.411,0.204180056114737,0
9.412,0.135083691920506,0
9.413,0.0778601240270674,0
9.414,0.0590054139306143,0
9.415,0.127460233495952,0
9.416,0.13870760034654,0
9.417,0.166101261586558,0
9.418,0.125113803687915,0
9.419,0.0721896516295253,0
9.42,0.108299872298348,0
9.421,0.0820502602980012,0
9.422,0.069740040847016,0
9.423,0.118192431071509,0
9.424,0.0845799983743468,0
9.425,0.0706358128800908,0
9.426,0.112860179634371,0
9.427,0.0774376832897949,0
9.428,0.114238526104796,0
9.429,0.12712287581416,0
9.43,0.0912203090927312,0
9.431,0.157276048693637,0
9.432,0.109429725493695,0
9.433,0.172481811853715,0
9.434,0.0564562624348847,0
9.435,0.0872737446387806,0
9.436,0.0807795735404907,0
9.437,0.121345796148078,0
9.438,0.0806687940628277,0
9.439,0.12294807277221,0
9.44,0.076984664266661,0
9.441,0.0718401727961251,0
9.442,0.140487255661469,0
9.443,0.0889585860585272,0
9.444,0.114332077274787,0
9.445,0.133921175684283,0
9.446,0.106808200433727,0
9.447,0.118742061355646,0
9.448,0.0656563302624671,0
9.449,0.0982322798968805,0
9.45,0.0693199854955354,0
9.451,0.114268545734378,0
9.452,0.122352495559986,0
9.453,0.0938911319796792,0
9.454,0.122495545731953,0
9.455,0.0972329070703908,0
9.456,0.114423242698993,0
9.457,0.14460130606531,0
9.458,0.12810201735548,0
9.459,0.0758459231718317,0
9.46,0.0840621551654077,0
9.461,0.0942477917896555,0
9.462,0.0674733424095701,0
9.463,0.131068656150002,0
9.464,0.0837962688555377,0
9.465,0.154695434642023,0
9.466,0.13124440699217,0
9.467,0.0777197046382404,0
9.468,0.147032626548743,0
9.469,0.115790763252458,0
9.47,0.0807693606685533,0
9.471,0.102227870211389,0
9.472,0.106453204502831,0
9.473,0.0860071506328153,0
9.474,0.0567329756126605,0
9.475,0.102319006700837,0
9.476,0.0420522009119091,0
9.477,0.124801087920646,0
9.478,0.0831435578122777,0
9.479,0.0931006520735395,0
9.48,0.0654754640383904,0
9.481,0.133464071914062,0
9.482,0.081997858663646,0
9.483,0.0990766504456442,0
9.484,0.107918359741228,0
9.485,0.182977496679483,0
9.486,0.11804013560268,0
9.487,0.113081208338434,0
9.488,0.0797203648881404,0
9.489,0.0778128023701448,0
9.49,0.130926312480892,0
9.491,0.128718556736187,0
9.492,0.0649633533047155,0
9.493,0.127034649574153,0
9.494,0.0922231421908883,0
9.495,0.126273824230816,0
9.496,0.103599357143897,0
9.497,0.0699390452173229,0
9.498,0.0807111933912743,0
9.499,0.142340150415324,0
9.5,0.094096851904539,0
9.501,0.143758005439474,0
9.502,0.114394320554247,0
9.503,0.120555028464211,0
9.504,0.0685739576550696,0
9.505,0.15578991194113,0
9.506,0.0899871986646123,0
9.507,0.163673334505954,0
9.508,0.0749099140431388,0
9.509,0.101965694445784,0
9.51,0.128066565336548,0
9.511,0.131090445421623,0
9.512,0.141606311261523,0
9.513,0.0983158803816916,0
9.514,0.077839758681857,0
9.515,0.0689809479317418,0
9.516,0.0896048479323749,0
9.517,0.116074664705522,0
9.518,0.109647184873667,0
9.519,0.0756548015979793,0
9.52,0.0745493830191601,0
9.521,0.104557683922454,0
9.522,0.0982125283533981,0
9.523,0.108615712540579,0
9.524,0.0565709072236074,0
9.525,0.0964899104341625,0
9.526,0.0879601649687786,0
9.527,0.106742201828296,0
9.528,0.0668495117773037,0
9.529,0.100286832224072,0
9.53,0.136105022725156,0
9.531,0.121774980808523,0
9.532,0.0954356549780064,0
9.533,0.0921830642120142,0
9.534,0.0476969765277848,0
9.535,0.118296837886817,0
9.536,0.0769905956196743,0
9.537,0.11779318200045,0
9.538,0.114227770584913,0
9.539,0.104453743992295,0
9.54,0.0682212547247279,0
9.541,0.097245505180398,0
9.542,0.116182943435558,0
9.543,0.13967586156805,0
9.544,0.0628120616396935,0
9.545,0.159987651690114,0
9.546,0.0448606226315372,0
9.547,0.0847866135048268,0
9.548,0.0901089129257173,0
9.549,0.0938154459005083,0
9.55,0.0669824669043499,0
9.551,0.0922315908962425,0
9.552,0.0621185856670071,0
9.553,0.0606643200666534,0
9.554,0.105209399060413,0
9.555,0.0576315352208793,0
9.556,0.188905708875335,0
9.557,0.130751591895866,0
9.558,0.0219517861642833,0
9.559,0.103841707135593,0
9.56,0.129242438085459,0
9.561,0.0515338201603358,0
9.562,0.108654252156365,0
9.563,0.0732542674266264,0
9.564,0.15806975712984,0
9.565,0.0413835778952003,0
9.566,0.0119083871155608,0
9.567,0.121225506099018,0
9.568,0.0521816869463561,0
9.569,0.119613618758749,0
9.57,0.0298608535515963,0
9.571,0.122262290134027,0
9.572,0.049538916195274,0
9.573,0.0657740235501961,0
9.574,0.134114684004872,0
9.575,0.0157736981811973,0
9.576,0.083205956577916,0
9.577,0.0988388297593748,0
9.578,0.107831728229924,0
9.579,0.0931696860450985,0
9.58,0.0864684896239386,0
9.581,0.118416721103076,0
9.582,0.0775249140148263,0
9.583,0.148298987450769,0
9.584,0.0544727672314511,0
9.585,0.1174126222168,0
9.586,0.108117338603856,0
9.587,0.0766498513799747,0
9.588,0.0909955716566113,0
9.589,0.0805087848551289,0
9.59,0.106644053725031,0
9.591,0.109311383148185,0
9.592,0.122120831105794,0
9.593,0.0932747654954277,0
9.594,0.138680813063502,0
9.595,0.1220096422724,0
9.596,0.0774713459513169,0
9.597,0.112353539275425,0
9.598,0.139577567499099,0
9.599,0.108220655945453,0
9.6,0.0840403804326263,0
9.601,0.111176768214808,0
9.602,0.096300242124676,0
9.603,0.0105030032091571,0
9.604,0.122081454489039,0
9.605,0.0610880996182012,0
9.606,0.107355563707084,0
9.607,0.110944355997557,0
9.608,0.0834247229774811,0
9.609,0.113507336517117,0
9.61,0.134871874132694,0
9.611,0.121523430803351,0
9.612,0.0560417978489965,0
9.613,0.0867205057322064,0
9.614,0.0890913673538368,0
9.615,0.163177426251531,0
9.616,0.091787724484416,0
9.617,0.181236640636874,0
9.618,0.0564929476072148,0
9.619,0.097873610224728,0
9.62,0.130215851522784,0
9.621,0.0978102795675571,0
9.622,0.0958315034622619,0
9.623,0.0909428970611959,0
9.624,0.103175839991395,0
9.625,0.130297533604628,0
9.626,0.13325181256207,0
9.627,0.0707290924937189,0
9.628,0.034407760648667,0
9.629,0.0298318603317488,0
9.63,0.0643291584281766,0
9.631,0.0963135201191996,0
9.632,0.100631576587872,0
9.633,0.0850376400791846,0
9.634,0.0577445048779825,0
9.635,0.0400233609775029,0
9.636,0.114354154166968,0
9.637,0.0828848871960156,0
9.638,0.11172361133542,0
9.639,0.0752981411238582,0
9.64,0.049540908306317,0
9.641,0.140432814665582,0
9.642,0.0492253568978632,0
9.643,0.12764277629486,0
9.644,0.143193454866467,0
9.645,0.0695458507070339,0
9.646,0.0932826231293401,0
9.647,0.120303365832295,0
9.648,0.0826704104868371,0
9.649,0.109464756011979,0
9.65,0.0774378931747545,0
9.651,0.0678146815993441,0
9.652,0.0798831143112474,0
9.653,0.0451695357545117,0
9.654,0.0936805240164802,0
9.655,0.0384355866117837,0
9.656,0.113552764223144,0
9.657,0.0891527964383038,0
9.658,0.143512496097183,0
9.659,0.0892472952964603,0
9.66,0.0388999034046895,0
9.661,0.122779002432431,0
9.662,0.0432656448665887,0
9.663,0.112911356991392,0
9.664,0.0820147896161241,0
9.665,0.0829275236122792,0
9.666,0.135261145525373,0
9.667,0.0151120510081013,0
9.668,0.0888656434067859,0
9.669,0.107461541336552,0
9.67,0.0388263645100395,0
9.671,0.120652329029263,0
9.672,0.0595575131621353,0
9.673,0.0806447293823032,0
9.674,0.0894890057701334,0
9.675,0.137942928178299,0
9.676,0.0642145461099185,0
9.677,0.145826081650667,0
9.678,0.0864384169966303,0
9.679,0.0943839676998393,0
9.68,0.0724857160848626,0
9.681,0.0882819160367057,0
9.682,0.0912461677008647,0
9.683,0.0499356446668616,0
9.684,0.0723293907899518,0
9.685,0.0885003190460007,0
9.686,0.103756955854015,0
9.687,0.0820306196399163,0
9.688,0.113541575226705,0
9.689,0.0580049889609737,0
9.69,0.0603691290899038,0
9.691,0.0895821807796909,0
9.692,0.102936019141924,0
9.693,0.0771535977818514,0
9.694,0.140209075163203,0
9.695,0.0919573355334763,0
9.696,0.111596131829991,0
9.697,0.0516029693440736,0
9.698,0.121762333678826,0
9.699,0.081192374054882,0
9.7,0.0837314906226389,0
9.701,0.0700288894413452,0
9.702,0.0482644474783284,0
9.703,0.0593401794474721,0
9.704,0.107558420407384,0
9.705,0.0810991822974031,0
9.706,0.0528510703628313,0
9.707,0.107612731022482,0
9.708,0.0550444203110148,0
9.709,0.120606691516531,0
9.71,0.120198103894408,0
9.711,0.163790545783449,0
9.712,0.0769649212221632,0
9.713,0.0171949486822846,0
9.714,0.0239194442655929,0
9.715,0.107091396126089,0
9.716,0.0873551159532739,0
9.717,0.0719340635966643,0
9.718,0.0947183778550806,0
9.719,0.0338342197387863,0
9.72,0.113287137177208,0
9.721,0.083348534353857,0
9.722,0.0716320410859601,0
9.723,0.0820174145776839,0
9.724,0.0360946136679038,0
9.725,0.0722662222627403,0
9.726,0.0836150332511408,0
9.727,0.0961979833081963,0
9.728,0.0899896119300307,0
9.729,0.0776072555600289,0
9.73,0.021856909628576,0
9.731,0.0157343934416682,0
9.732,0.0512679129230566,0
9.733,0.0293486083601211,0
9.734,0.0869103703809348,0
9.735,0.10380230342013,0
9.736,0.0350930809296339,0
9.737,0.0727293527639129,0
9.738,0.102181196931526,0
9.739,0.0592639673358998,0
9.74,0.0912391714312612,0
9.741,0.0932047285336692,0
9.742,0.066751031301077,0
9.743,0.0374842490207222,0
9.744,0.105183040949456,0
9.745,0.0937732578040334,0
9.746,0.0325226014367456,0
9.747,0.0953364105259658,0
9.748,0.0676154378313537,0
9.749,0.0509265219013377,0
9.75,0.0525367568966547,0
9.751,0.0978712578686671,0
9.752,0.0835575086779132,0
9.753,0.032680247117057,0
9.754,0.0734306738426179,0
9.755,0.0516557811391972,0
9.756,0.0733923144228513,0
9.757,0.0127741844702223,0
9.758,0.0532911420867658,0
9.759,0.0789350496862541,0
9.76,0.103433119323829,0
9.761,0.0499341156033609,0
9.762,0.0912347815285751,0
9.763,0.0594427038280955,0
9.764,0.0892545249341249,0
9.765,0.0727414913885946,0
9.766,0.0503645187134085,0
9.767,0.0787862801975438,0
9.768,0.0299428689720969,0
9.769,0.0787235620449415,0
9.77,0.0762354001206411,0
9.771,0.0516525161018975,0
9.772,0.090007906373322,0
9.773,0.0465123080488509,0
9.774,0.0576835181360035,0
9.775,0.0493783223397585,0
9.776,0.0985201279308588,0
9.777,0.118823992887494,0
9.778,0.0585705086646973,0
9.779,0.0882200609777964,0
9.78,0.042557880228373,0
9.781,0.15269085699345,0
9.782,0.0520050359713375,0
9.783,0.0191195326219587,0
9.784,0.0494810213029847,0
9.785,0.0123586923682112,0
9.786,0.0345957972752061,0
9.787,0.0361554658545146,0
9.788,0.0978581871169724,0
9.789,0.0556147804884395,0
9.79,0.0739799051046493,0
9.791,0.0707215249272226,0
9.792,0.0933703811041342,0
9.793,0.0508182723023296,0
9.794,0.0748943252688099,0
9.795,0.0750760288041774,0
9.796,0.0576489435551983,0
9.797,0.0791191141326841,0
9.798,0.0742753327760132,0
9.799,0.0726844018837225,0
9.8,0.0773678814054583,0
9.801,0.00155003984013538,0
9.802,0.0872049191139351,0
9.803,0.0676311545087364,0
9.804,0.0865136982351762,0
9.805,0.0915207215682687,0
9.806,0.0628286620870559,0
9.807,0.0627425520458409,0
9.808,0.153547235317266,0
9.809,0.0825821708467771,0
9.81,0.0876467942420626,0
9.811,0.0810060126241244,0
9.812,0.111768066628174,0
9.813,0.0675216479976498,0
9.814,0.136886658355475,0
9.815,0.0599556603295696,0
9.816,0.117718187473243,0
9.817,0.0519833906865383,0
9.818,0.0875742311135975,0
9.819,0.0899476493316815,0
9.82,0.0896937094291459,0
9.821,0.072004187589211,0
9.822,0.0567367571332691,0
9.823,0.0524132250916082,0
9.824,0.077728031911352,0
9.825,0.0170247577739392,0
9.826,0.0438053119168786,0
9.827,0.0699712805897652,0
9.828,0.15162442000242,0
9.829,0.0667977788518354,0
9.83,0.0975616298476289,0
9.831,0.0541686990224429,0
9.832,0.104939890247519,0
9.833,0.093120804211876,0
9.834,0.0742526820152487,0
9.835,0.0602341035526341,0
9.836,0.0181701634880369,0
9.837,0.0756352703626258,0
9.838,0.0519047203196059,0
9.839,0.126468297320842,0
9.84,0.0478917510587109,0
9.841,0.145153533574455,0
9.842,0.0419492888669794,0
9.843,0.0497472341479682,0
9.844,0.0611395316490743,0
9.845,0.0351312497180395,0
9.846,0.0637114402292618,0
9.847,0.0542576371672651,0
9.848,0.0379344432529396,0
9.849,0.0298639094299846,0
9.85,0.104203053856852,0
9.851,0.120777214220351,0
9.852,0.0736746934756754,0
9.853,0.0699057733400044,0
9.854,0.0505896634772745,0
9.855,0.10112852727717,0
9.856,0.0733103565596254,0
9.857,0.0854033575119879,0
9.858,0.062855287360658,0
9.859,0.0638572776551461,0
9.86,0.0445209180682932,0
9.861,0.131801895119711,0
9.862,0.0228930555999678,0
9.863,0.0640312786493044,0
9.864,0.0454252672533113,0
9.865,0.0425179807130207,0
9.866,0.0980042678121517,0
9.867,0.0540895087487229,0
9.868,0.0669164111647758,0
9.869,0.0901636257095457,0
9.87,0.0432729436888962,0
9.871,0.0498986789332367,0
9.872,0.104803203294792,0
9.873,0.0574687235942755,0
9.874,0.08205928935631,0
9.875,0.119567571210154,0
9.876,0.066985731784327,0
9.877,0.0558722099362495,0
9.878,0.089818350778306,0
9.879,0.0575090687576483,0
9.88,0.103457317997139,0
9.881,0.170866323943582,0
9.882,0.0838824551846621,0
9.883,0.031597218501159,0
9.884,0.0108553750138139,0
9.885,0.0539789897009025,0
9.886,0.0319712613541187,0
9.887,0.0599379133998791,0
9.888,0.0554052697415367,0
9.889,0.072957469625172,0
9.89,0.0421833401166516,0
9.891,0.0830626165122845,0
9.892,0.067579756517995,0
9.893,0.072454564174591,0
9.894,0.0210543219135873,0
9.895,0.147971175155287,0
9.896,0.0774786366610928,0
9.897,0.0797202820903182,0
9.898,0.0971029920263152,0
9.899,0.107008476397193,0
9.9,0.0729634163334758,0
9.901,0.0697509839182395,0
9.902,0.0966667611334081,0
9.903,0.0476105851782765,0
9.904,0.119620151157054,0
9.905,0.111782321057657,0
9.906,0.0397434704335335,0
9.907,-0.00488807972405259,0
9.908,-0.00445983368725111,0
9.909,0.0513229355966968,0
9.91,0.120761211865539,0
9.911,0.0639118845391824,0
9.912,0.127609001541922,0
9.913,0.036693791122872,0
9.914,0.0434196874843767,0
9.915,0.0358891243363279,0
9.916,0.0701234265957125,0
9.917,0.0578691830805186,0
9.918,0.0586084751382601,0
9.919,0.115290437396,0
9.92,0.0646650854836621,0
9.921,0.0119355409169045,0
9.922,0.0861482454147333,0
9.923,0.0635457028205714,0
9.924,0.0334379373695375,0
9.925,-0.0149712549057673,0
9.926,0.0268044785280888,0
9.927,0.0297210607417681,0
9.928,0.0971853055829829,0
9.929,0.0224715742387289,0
9.93,0.069231479052401,0
9.931,0.0956759113820921,0
9.932,0.122804270512485,0
9.933,0.113913115660921,0
9.934,0.0730617372982619,0
9.935,0.103698972771732,0
9.936,0.109979073507783,0
9.937,0.0991060544981207,0
9.938,0.0698996305213367,0
9.939,0.109350872523264,0
9.94,0.132514657778276,0
9.941,0.0580569955850284,0
9.942,0.0199357234618401,0
9.943,0.0736035663376246,0
9.944,0.0198865122214669,0
9.945,0.0579061884536852,0
9.946,0.152174938929052,0
9.947,7.54812363655266e-05,0
9.948,-0.00174442582038396,0
9.949,0.0743659022967917,0
9.95,0.0831061908348482,0
9.951,0.11505373397533,0
9.952,0.0914818359700279,0
9.953,0.0740257447070376,0
9.954,0.101791039411062,0
9.955,0.0907298968449602,0
9.956,0.0976721233501754,0
9.957,0.062835393558275,0
9.958,0.0786190317603257,0
9.959,0.0868730539179147,0
9.96,0.0692415002778531,0
9.961,0.0763190938987417,0
9.962,0.0871325602844188,0
9.963,0.035409103486236,0
9.964,0.0535639387377493,0
9.965,0.0471168594918008,0
9.966,0.032789243155334,0
9.967,0.0743093059179176,0
9.968,0.0243631863311597,0
9.969,0.0380797488859229,0
9.97,0.0798790438947047,0
9.971,0.0890944180238255,0
9.972,0.0676033108094943,0
9.973,0.100671370548539,0
9.974,0.0444369917496458,0
9.975,0.0955082070294852,0
9.976,0.0615073325391475,0
9.977,0.0317747889946524,0
9.978,0.0146358826465684,0
9.979,0.0702182535404949,0
9.98,0.0867320911551724,0
9.981,0.0453462020648424,0
9.982,0.0902218821930885,0
9.983,0.0225840481683447,0
9.984,0.0326289199290695,0
9.985,0.0875318300272571,0
9.986,0.0714638338181778,0
9.987,0.0424554111962806,0
9.988,0.10328682344789,0
9.989,0.110453648094471,0
9.99,0.0567401436330703,0
9.991,0.0648650946250297,0
9.992,0.0765099524368638,0
9.993,0.0830028714384661,0
9.994,0.0582359281859578,0
9.995,0.075200059946301,0
9.996,0.0629261606244499,0
9.997,0.0608112086923687,0
9.998,0.0250835339324632,0
9.999,0.0393783674909295,0
10,0.0758996663583028,0
10.001,0.0704199085589816,0
10.002,0.107824270328571,0
10.003,0.0263419141392192,0
10.004,0.073699507263413,0
10.005,0.0329134126441309,0
10.006,0.0270721404045725,0
10.007,0.10406098412227,0
10.008,0.0117248411965061,0
10.009,0.0320951844596897,0
10.01,0.046906984163854,0
10.011,0.0136507506478437,0
10.012,0.04202599544634,0
10.013,0.0760498332723178,0
10.014,0.0300754170624592,0
10.015,0.0162950900438215,0
10.016,0.0544521684096839,0
10.017,0.0394846987201149,0
10.018,0.0633281219344634,0
10.019,0.0430034551826835,0
10.02,0.0755689498986535,0
10.021,0.0455287991362541,0
10.022,0.099379936216829,0
10.023,0.0610750296627639,0
10.024,0.0140325442293524,0
10.025,0.0106804159510244,0
10.026,0.103604972127985,0
10.027,0.0863396427593346,0
10.028,0.0806438730369115,0
10.029,0.104040917680733,0
10.03,0.0513736850555927,0
10.031,0.034445407914433,0
10.032,0.0712537830590199,0
10.033,0.0819106367786085,0
10.034,0.0942985166877132,0
10.035,0.0602186958236222,0
10.036,0.0613654593871172,0
10.037,0.065081995443224,0
10.038,0.0858460346211544,0
10.039,0.0883249778163755,0
10.04,0.0296190643858774,0
10.041,0.0268096170362309,0
10.042,0.0819389906551647,0
10.043,0.070961843158354,0
10.044,0.0445025292540998,0
10.045,0.0575862434020423,0
10.046,-0.0137114132933146,0
10.047,0.0121018864390251,0
10.048,0.0819940028830476,0
10.049,0.0724191158794504,0
10.05,0.101579282556449,0
10.051,0.0576277135761167,0
10.052,0.0946645919190361,0
10.053,0.0970711545517918,0
10.054,0.00565944713338557,0
10.055,0.0128410377142576,0
10.056,0.0773072435760127,0
10.057,0.0888690469435373,0
10.058,-0.00855814572874348,0
10.059,0.046035962171327,0
10.06,0.0520042636515741,0
10.061,0.061887779777702,0
10.062,0.0487760451311916,0
10.063,0.0528057870148002,0
10.064,0.0407046332530329,0
10.065,-0.0163438234759664,0
10.066,0.0485187507712562,0
10.067,0.0743327116942562,0
10.068,0.00489001562800082,0
10.069,0.0137310354267483,0
10.07,0.0895079488359674,0
10.071,0.0484145271433546,0
10.072,0.0810501638440918,0
10.073,0.0639792830599892,0
10.074,0.0555510975241109,0
10.075,0.101608368750538,0
10.076,0.132030249323238,0
10.077,0.109716094733967,0
10.078,0.0977513636218792,0
